ï»¿Locality,References,log fO2 (dFMQ),log fO2 (dFMQ)_1std,Analysis,Method,Remarks 1,U-Pb Age,Ti-in-zirc Temp C,P,Ti,Y,Nb,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,log fO2 (dFMQ).1,log fO2 (dFMQ)_1std.1,Th/U
West Yellowstone rhyolite lava flow,"Stelten et al, 2013",0.11,0.1,YCV09BG_r3g10s1@s3,Cameca ims 1270 ion probe,,0.15,,5.87493073085203,1.8082887711792655,7.130098510125578,1.1782491397472417,9.338117741918008,6.003887067106539,6.361302477572996,-3.2188758248682006,3.3068867021909143,-2.8134107167600364,-0.10536051565782628,1.1314021114911006,-1.5606477482646683,2.833213344056216,2.0794415416798357,4.564348191467836,3.6888794541139363,5.170483995038151,3.6375861597263857,5.793013608384144,4.219507705176107,0.11,0.1,0.6994818652849741
West Yellowstone rhyolite lava flow,"Stelten et al, 2013",0.11,0.1,YCV09BG_r3g6s1@s1a,Cameca ims 1270 ion probe,,0.15,,5.66988092298052,2.174751721484161,7.759614150696903,-0.15910095369898913,9.345570321236286,5.777652323222656,6.194405391104672,-0.527632742082372,3.269568939183719,-1.2729656758128873,1.308332819650179,2.066862759472976,-0.843970070294529,3.828641396489095,2.8903717578961645,5.313205979041787,4.382026634673881,5.805134968916488,4.204692619390966,6.285998094508865,4.68213122712422,0.11,0.1,0.6591836734693878
West Yellowstone rhyolite lava flow,"Stelten et al, 2013",0.11,0.1,YCV09BG_r3g5s1@s1c,Cameca ims 1270 ion probe,,0.15,,5.855071922202427,1.6863989535702288,7.432483807917119,0.7926335490499062,9.367515046348181,5.697093486505405,6.12029741895095,-3.2188758248682006,3.288401887516811,-2.2072749131897207,0.7419373447293773,1.62924053973028,-1.4696759700589417,3.367295829986474,2.4849066497880004,4.962844630259907,4.060443010546419,5.5093883366279774,3.9512437185814275,6.073044534100405,4.477336814478207,0.11,0.1,0.654945054945055
Yellowstone Pitchstone Plateau rhyolite flow,"Stelten et al, 2013",0.79,0.1,YCV12_r7g3s1,Cameca ims 1270 ion probe,,0.09,,4.197086083109441,1.8718021769015913,7.61972421378267,0.44840751951410973,9.27706400401909,5.111987788356544,5.7745515455444085,-0.9942522733438669,3.1780538303479458,-1.2039728043259361,1.4350845252893227,1.9315214116032138,-1.1394342831883648,3.713572066704308,2.70805020110221,5.19295685089021,4.2626798770413155,5.700443573390687,4.110873864173311,6.218600119691729,4.584967478670572,0.79,0.1,0.515527950310559
Yellowstone Pitchstone Plateau rhyolite flow,"Stelten et al, 2013",0.79,0.1,YCV12_r7g1s1,Cameca ims 1270 ion probe,,0.09,,4.34364948028707,3.261935314328648,7.706612913964197,1.5645260376062076,9.243678431586693,5.60947179518496,6.100318952020064,-0.8675005677047231,3.3978584803966405,-0.916290731874155,1.547562508716013,2.151762203259462,-1.0788096613719298,3.828641396489095,2.833213344056216,5.288267030694535,4.343805421853684,5.7745515455444085,4.174387269895637,6.272877006546167,4.653960350157523,0.79,0.1,0.6121076233183856
Yellowstone Pitchstone Plateau rhyolite flow,"Stelten et al, 2013",0.79,0.1,YCV12_r6g1s1,Cameca ims 1270 ion probe,,0.09,,6.282217069490342,2.128231705849268,7.908754738783246,1.0341931878570472,9.18512512283512,6.421622267806518,6.566672429803241,-0.2744368457017603,3.4307561839036995,-0.4155154439616658,2.028148247292285,2.451005098112319,-0.1743533871447778,4.143134726391533,3.1354942159291497,5.54907608489522,4.553876891600541,5.958424693029782,4.330733340286331,6.401917196727186,4.762173934797756,0.79,0.1,0.8649789029535865
Yellowstone Pitchstone Plateau rhyolite flow,"Stelten et al, 2013",0.79,0.1,YCV12_r6g2s2,Cameca ims 1270 ion probe,,0.09,,5.888770649225965,1.62924053973028,8.009695357742922,0.3173882641558412,9.265491216441031,6.421622267806518,6.566672429803241,-2.120263536200091,3.332204510175204,-0.916290731874155,1.8562979903656263,2.424802725718295,-0.8675005677047231,4.110873864173311,3.1354942159291497,5.5909869805108565,4.653960350157523,6.056784013228625,4.454347296253507,6.530877627725885,4.897839799950911,0.79,0.1,0.8649789029535865
Yellowstone Pitchstone Plateau rhyolite flow,"Stelten et al, 2013",0.79,0.1,YCV12_r6g7s1,Cameca ims 1270 ion probe,,0.09,,5.719077449193956,1.6863989535702288,7.836764783264067,1.876704757771353,9.259796980688776,6.278521424165844,6.870053411798126,-1.6607312068216509,3.4404180948154366,-1.1394342831883648,1.4816045409242156,2.2082744135228043,-1.3093333199837622,3.8918202981106265,2.9444389791664403,5.402677381872279,4.465908118654584,5.8916442118257715,4.290459441148391,6.371611847231857,4.7535901911063645,0.79,0.1,0.553478712357217
Yellowstone Pitchstone Plateau rhyolite flow,"Stelten et al, 2013",0.79,0.1,YCV12_r6g9s1,Cameca ims 1270 ion probe,,0.09,,5.977489709157422,1.5260563034950492,7.96693349840484,2.4723606391950037,9.288041879640035,6.261491684321042,6.940222469119639,-0.5978370007556204,3.2386784521643803,-0.8675005677047231,1.791759469228055,2.341805806147327,-0.8915981192837836,4.0943445622221,3.1354942159291497,5.568344503761097,4.61512051684126,6.030685260261263,4.406719247264253,6.478509642208569,4.852030263919617,0.79,0.1,0.5072604065827686
Yellowstone Pitchstone Plateau rhyolite flow,"Stelten et al, 2013",0.79,0.1,YCV12_r5g9s1,Cameca ims 1270 ion probe,,0.09,,6.328118262846345,1.547562508716013,7.189922170745808,0.42871083220228934,9.283776690049365,4.90527477843843,5.54907608489522,-3.2188758248682006,3.077312260546414,-2.3025850929940455,0.5306282510621704,1.3862943611198906,-1.9661128563728327,3.1780538303479458,2.302585092994046,4.74493212836325,3.828641396489095,5.272999558563747,3.6888794541139363,5.8289456176102075,4.23410650459726,0.79,0.1,0.5252918287937743
Yellowstone Pitchstone Plateau rhyolite flow,"Stelten et al, 2013",0.79,0.1,YCV12_r5g9s2,Cameca ims 1270 ion probe,,0.09,,5.559049920270861,2.1162555148025524,7.983781068977451,1.2169227784309373,9.337325383730672,5.365976015021851,5.926926025970411,-2.5257286443082556,3.288401887516811,-0.8915981192837836,1.916922612182061,2.5494451709255714,-0.579818495252942,4.204692619390966,3.2188758248682006,5.6240175061873385,4.653960350157523,6.07073772800249,4.454347296253507,6.569481420414296,4.927253685157205,0.79,0.1,0.5706666666666667
Yellowstone Pitchstone Plateau rhyolite flow,"Stelten et al, 2013",0.79,0.1,YCV12_r5g9s3,Cameca ims 1270 ion probe,,0.09,,6.416091373814835,1.5686159179138452,8.00736706798333,1.9806158738154598,9.291182759820284,5.365976015021851,5.926926025970411,-2.995732273553991,3.2068032436339315,-1.171182981502945,1.7404661748405046,2.424802725718295,-0.7550225842780328,4.189654742026425,3.2188758248682006,5.6240175061873385,4.6443908991413725,6.061456918928017,4.430816798843313,6.492239835020471,4.875197323201151,0.79,0.1,0.5706666666666667
Yellowstone Scaup Lake Flow,"Stelten et al, 2013",0.17,0.1,YCV08_g5s1@s1b,Cameca ims 1270 ion probe,,0.28,,5.465567585821707,2.1162555148025524,6.732210706467206,2.106250880579067,9.360224821513475,4.248495242049359,5.093750200806762,-0.6733445532637656,2.7536607123542622,-1.8325814637483102,0.1823215567939546,0.7419373447293773,-1.5141277326297755,2.5649493574615367,1.791759469228055,4.219507705176107,3.332204510175204,4.8283137373023015,3.295836866004329,5.43372200355424,3.8918202981106265,0.17,0.1,0.4294478527607362
Yellowstone Scaup Lake Flow,"Stelten et al, 2013",0.17,0.1,YCV08_g12s1@s1,Cameca ims 1270 ion probe,,0.28,,5.777218792729383,1.9740810260220096,7.2640301428995295,1.7575844530260152,9.360224821513475,4.574710978503383,5.37989735354046,-2.3025850929940455,3.1135153092103742,-1.9661128563728327,0.9932517730102834,1.6094379124341003,-0.6733445532637656,3.258096538021482,2.302585092994046,4.787491742782046,3.871201010907891,5.3230099791384085,3.7612001156935624,5.883322388488279,4.30406509320417,0.17,0.1,0.4470046082949309
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-A, z1.2 / r",ArF LAICPMS,,2.1,780.0,5.302309387817574,2.057962510002712,6.880384082186005,2.2417729535972883,9.315510869581722,4.61512051684126,5.176149732573829,-4.605170185988091,2.714694743820879,-2.4998172625237545,0.5877866649021191,1.3480731482996928,-0.9213032736976993,3.1441522786722644,2.057962510002712,4.570578741218473,3.5467396869528134,5.0369526024136295,3.4468078929142076,5.598421958998375,3.9473901492654373,-0.41,0.42,0.5706214689265536
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-A, z2.1 / c",ArF LAICPMS,,2.1,878.0,5.5842479059610115,2.954910279033736,7.682482446534506,1.8389610707123492,9.11305824916963,4.820281565605037,5.093750200806762,-0.3285040669720361,2.4849066497880004,-0.6386589952758756,1.9198594718553708,2.5494451709255714,1.1019400787607843,4.197201947661808,2.9806186357439426,5.5053315359323625,4.37449836825309,5.82600010738045,4.138361447638875,6.249975242259483,4.56954300834494,-0.41,0.42,0.7607361963190185
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-A, z2.2 / r",ArF LAICPMS,,2.1,774.0,5.4988062272974405,1.9960599327407849,6.975413927455952,2.4159137783010487,9.30782999325344,4.795790545596741,5.420534999272286,-4.605170185988091,2.8390784635086144,-2.4024054282762566,0.6523251860396901,1.534714366238164,-0.9263410677276565,3.254242968705492,2.1656192379208883,4.709530201312334,3.6216707044204863,5.135798437050262,3.5085558999826545,5.697093486505405,4.055257173514054,-0.41,0.42,0.5353982300884956
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-A, z3.1 / c",ArF LAICPMS,,2.1,871.0,5.38541207339897,2.8903717578961645,7.306531398939505,0.6151856390902335,8.777555453213056,4.276666119016055,4.8283137373023015,-2.120263536200091,1.252762968495368,-0.7635696448564911,1.7681496035889213,2.3608540011180215,1.3506671834767394,3.835141961092188,2.6461747973841225,5.087596335232384,3.9160150266976834,5.375278407684165,3.6506582412937387,5.820082930352362,4.168214410788556,-0.41,0.42,0.576
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-A, z3.2 / r",ArF LAICPMS,,2.1,,5.110782242701195,3.845883202923601,6.2285110035911835,1.0885619528146082,8.906122330884303,3.517497837358316,4.543294782270004,-3.506557897319982,1.3837912309017721,-3.0533613863906273,-0.17078832098028163,0.688134638736401,-0.2294131643278051,2.5494451709255714,1.4770487243883548,3.9815490680767565,2.91235066461494,4.373238128640803,2.7536607123542622,4.969813299576001,3.3357695763397,-0.41,0.42,0.3585106382978724
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-A, z4.1 / c",ArF LAICPMS,,2.1,752.0,5.567962751513666,1.7681496035889213,7.5443321080536885,1.8500283773520307,9.219399216464529,4.990432586778736,5.3981627015177525,-0.6348782724359695,2.714694743820879,-1.0906441190189327,1.55814461804655,2.1041341542702074,0.25464221837358075,3.949318790171843,2.766319109226186,5.2832037287379885,4.239886867512759,5.703782474656201,4.032469158504013,6.150602768446279,4.476199804691132,-0.41,0.42,0.665158371040724
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-A, z4.2 / r",ArF LAICPMS,,2.1,751.0,5.567962751513666,1.7613002617433464,7.824046010856292,2.302585092994046,9.410092463833022,5.455321115357702,6.008813185442595,-2.8134107167600364,2.954910279033736,-1.5945492999403497,1.425515074273172,2.302585092994046,-0.3410828491788962,4.030694535145645,2.917770732084279,5.493061443340548,4.447346100794524,5.918893854273146,4.3254562831854875,6.398594934535208,4.709530201312334,-0.41,0.42,0.5749385749385749
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-A, z5.1 / c",ArF LAICPMS,,2.1,837.0,6.876161407390958,2.5952547069568657,9.02401079378469,3.879499813722586,9.30008966411979,7.5652752818989315,7.787382026484701,-1.8325814637483102,4.770684624465665,0.12221763272424911,3.122364924487357,3.784189633918261,1.1314021114911006,5.5134287461649825,4.32280727501391,6.891625897052253,5.703782474656201,7.047517221357296,5.356586274672012,7.533693709848633,5.834810737062605,-0.41,0.42,0.8008298755186722
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-A, z5.2 / r",ArF LAICPMS,,2.1,,5.110782242701195,4.426043520090656,6.692083742506628,1.7984040119467235,9.176473302464606,4.429625613473161,5.5134287461649825,-2.995732273553991,2.4765384001174837,-2.796881414808826,0.04879016416943205,1.1410330045520618,-0.6831968497067772,2.9444389791664403,1.81319474994812,4.400603020246817,3.3603753871419,4.820281565605037,3.1612467120315646,5.393627546352362,3.711130063048756,-0.41,0.42,0.33830645161290324
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-A, z9.1 / c",ArF LAICPMS,,2.1,808.0,5.21112415484566,2.33214389523559,7.114769448366463,0.6575200029167941,8.846928500099018,4.055257173514054,4.77912349311153,-2.659260036932778,1.4445632692438664,-1.1239300966523995,1.5129270120532565,1.998773638612381,0.8628899551470398,3.6216707044204863,2.3702437414678603,4.8283137373023015,3.758871825933971,5.176149732573829,3.490428515390098,5.560681631015528,3.9357395320454622,-0.41,0.42,0.48487394957983193
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-A, z9.2 / r",ArF LAICPMS,,2.1,805.0,5.21112415484566,2.301584592660462,6.444131256700441,1.0986122886681098,8.925587339030281,3.8416005411316,4.787491742782046,-4.605170185988091,1.6752256529721035,-2.987764103904814,-0.046043938501406846,1.0260415958332743,-0.16960278438617998,2.7536607123542622,1.7029282555214393,4.127134385045092,3.0587070727153796,4.564348191467836,2.928523523860541,5.135798437050262,3.5263605246161616,-0.41,0.42,0.38833333333333336
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z1.1 / c",ArF LAICPMS,,2.1,736.0,5.736249664793703,1.5973653311998313,7.630461261783627,2.3608540011180215,9.381937965407161,5.645446897643238,6.073044534100405,-1.4271163556401458,3.190476350346503,-1.987774353154012,0.9321640810304452,1.916922612182061,-0.8209805520698302,3.7773481021015445,2.6741486494265287,5.241747015059643,4.219507705176107,5.733341276897746,4.143134726391533,6.3818160174060985,4.61512051684126,-0.41,0.42,0.652073732718894
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z1.2 / r",ArF LAICPMS,,2.1,763.0,5.5842479059610115,1.8825138324965192,7.114769448366463,2.8390784635086144,9.430679995957659,5.170483995038151,5.971261839790462,-1.1086626245216111,2.917770732084279,-1.987774353154012,0.4637340162321402,1.2267122912954254,-1.5896352851379207,3.1484533605716547,2.0930978681273213,4.700480365792417,3.728100167267218,5.2832037287379885,3.6454498961866,5.808142489980444,4.120661870539474,-0.41,0.42,0.4489795918367347
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z2.1 / c",ArF LAICPMS,,2.1,839.0,5.365040998590945,2.617395832834079,7.560080465021827,1.1216775615991057,9.08466376388818,4.388257184424518,4.700480365792417,-3.2188758248682006,1.9021075263969205,-0.8746690571833357,1.9401794743463283,2.5572273113676265,1.0043016091968684,4.151039905898646,2.89591193827178,5.337538079701318,4.242764567340374,5.673323267171493,3.9684033388642534,6.095824562432225,4.423648309364701,-0.41,0.42,0.7318181818181818
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z2.2 / r",ArF LAICPMS,,2.1,805.0,5.632286472951131,2.302585092994046,6.855408798609928,1.5851452198650557,8.976135873302548,3.9473901492654373,4.497584975308154,-3.2188758248682006,1.900613874140137,-2.120263536200091,0.6780335427498971,1.5085119938441398,-0.282362910974181,3.190476350346503,1.9892432737616872,4.558078578454241,3.5234150143864045,5.017279836814924,3.3105430133940246,5.497168225293202,3.8264651170664994,-0.41,0.42,0.576837416481069
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z3.1 / c",ArF LAICPMS,,2.1,869.0,5.234844943592463,2.8791984572980396,7.299797366758161,1.1537315878891892,8.9641840463529,4.069026754237811,4.422448549172797,-2.8134107167600364,1.7227665977411035,-0.9755100915341263,1.8050046959780757,2.312535423847214,1.3787660946990992,3.8815637979434374,2.70805020110221,5.099866427824199,3.975936331171799,5.4116460518550396,3.7887247890836524,5.905361848054571,4.207673247529104,-0.41,0.42,0.702280912364946
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z3.2 / r",ArF LAICPMS,,2.1,749.0,5.344723739362192,1.742219023667919,6.863803391452954,2.4849066497880004,9.268609280100158,4.736198448394496,5.337538079701318,-4.605170185988091,2.785011242238338,-2.8084231752489974,0.23901690047049992,1.0818051703517284,-1.1086626245216111,3.0587070727153796,1.979621206397625,4.49647076906475,3.5115454388310208,5.030437921392435,3.4531571205928664,5.6131281063880705,3.92395157629342,-0.41,0.42,0.5480769230769231
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z4.1 / c",ArF LAICPMS,,2.1,889.0,5.804230945953007,3.044522437723423,8.055157731819678,1.589235205116581,8.815963560853438,4.990432586778736,5.0106352940962555,-2.4079456086518722,2.028148247292285,-0.18032355413128162,2.6946271807700692,3.2228678461377385,2.1234584270966104,4.74493212836325,3.5145260669691587,5.8944028342648505,4.7535901911063645,6.1070228877422545,4.471638793363569,6.587550014824796,4.890349128221754,-0.41,0.42,0.98
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z4.2 / r",ArF LAICPMS,,2.1,743.0,5.567962751513666,1.6752256529721035,7.177782416195197,2.72785282839839,9.360224821513475,5.123963979403259,5.720311776607412,-2.8134107167600364,3.054001181677967,-1.9105430052180221,0.5709795465857378,1.3812818192963463,-0.8416471888783893,3.367295829986474,2.2082744135228043,4.836281906951478,3.7954891891721947,5.313205979041787,3.6988297849671046,5.857933154483459,4.147885329150131,-0.41,0.42,0.5508196721311476
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z5.1 / c",ArF LAICPMS,,2.1,806.0,5.892196545449313,2.312535423847214,8.191463051326927,2.248128907197987,8.951180966457603,5.8289456176102075,5.762051382780177,-2.659260036932778,2.8791984572980396,-0.34672461308556435,2.5416019934645457,3.1484533605716547,1.534714366238164,4.736198448394496,3.5409593240373143,5.950642552587727,4.859812404361672,6.274762021241939,4.634728988229636,6.755768921984255,5.030437921392435,-0.41,0.42,1.069182389937107
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z5.2 / r",ArF LAICPMS,,2.1,706.0,5.790877181507135,1.2612978709452054,6.588926477533519,2.21046980408624,9.11305824916963,4.653960350157523,5.351858133476067,-0.8915981192837836,2.681021528714291,-1.5558971455060706,0.3364722366212129,0.8796267475025636,-1.7719568419318752,2.624668592163159,1.6409365794934714,4.1728476237100445,3.2228678461377385,4.787491742782046,3.186352633162641,5.407171771460119,3.696351468952637,-0.41,0.42,0.4976303317535545
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z6.1 / c",ArF LAICPMS,,2.1,797.0,5.551019720103791,2.225704048658088,7.855544677915663,1.951608170169951,9.131621787264777,5.204006687076795,5.438079308923196,-2.995732273553991,2.6026896854443837,-0.7402387880937958,2.0706530356467567,2.740840023925201,0.9001613499442714,4.385769620952716,3.214867803470662,5.634789603169249,4.520701029361642,5.937536205082426,4.320151230955794,6.444131256700441,4.68213122712422,-0.41,0.42,0.7913043478260869
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z6.2 / r",ArF LAICPMS,,2.1,769.0,5.647917341814805,1.9459101490553132,7.003065458786462,2.533696813957432,9.244258590179644,4.844187086458591,5.442417710521793,-4.605170185988091,2.8507065015037334,-2.2926347621408776,0.6931471805599453,1.4422019930581866,-0.9493305859523552,3.2228678461377385,2.1186622548331173,4.672828834461906,3.6428355156125294,5.147494476813453,3.586292865338835,5.720311776607412,4.04305126783455,-0.41,0.42,0.5497835497835498
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z7.1 / c",ArF LAICPMS,,2.1,812.0,5.365040998590945,2.3702437414678603,7.122866658599083,0.7884573603642703,8.791790024319363,3.824284091120139,4.128745988939433,-3.506557897319982,1.332366019094335,-1.3205066205818874,1.5325568680981427,2.0554049638515948,0.7747271675523681,3.6838669122903918,2.4932054526026954,4.890349128221754,3.784189633918261,5.262690188904886,3.5524868292083815,5.680172609017068,3.9740583963475986,-0.41,0.42,0.7375201288244766
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z7.2 / r",ArF LAICPMS,,2.1,739.0,5.323497665078335,1.6370530794670737,6.642486801367256,2.3702437414678603,9.276596167753247,4.414009680526933,5.1298987149230735,-3.4847917898420953,2.6390573296152584,-3.079113882493042,0.01980262729617973,0.8796267475025636,-1.487220279709851,2.8213788864092133,1.7647307968401356,4.334672938290411,3.3068867021909143,4.820281565605037,3.2846635654062037,5.402677381872279,3.756538102587751,-0.41,0.42,0.4887573964497041
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z8.1 / c",ArF LAICPMS,,2.1,778.0,5.480638923341991,2.0347056478384444,7.718685495198466,1.6486586255873816,8.9142228207033,4.804021044733257,5.0238805208462765,-3.0576076772720784,2.265921108622454,-1.0023934309275668,1.7867469274045107,2.624668592163159,1.0577902941478545,4.2456340097683265,3.0252910757955354,5.497168225293202,4.345103280569283,5.7899601708972535,4.120661870539474,6.214608098422191,4.554928969551344,-0.41,0.42,0.8026315789473685
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z8.2 / r",ArF LAICPMS,,2.1,785.0,5.567962751513666,2.105352923464337,6.815639990074331,2.174751721484161,9.193906065512758,4.583946549536464,5.1298987149230735,-4.135166556742356,2.72785282839839,-2.6809215337139576,0.412109650826833,1.2864740258376797,-0.8119307165499123,3.0819099697950434,1.9671123567059163,4.490881039585964,3.475067230228611,4.962844630259907,3.339321977944068,5.537334267018537,3.8815637979434374,-0.41,0.42,0.5792899408284023
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z9.2 / r",ArF LAICPMS,,2.1,748.0,5.551019720103791,1.7316555451583497,6.880384082186005,2.4159137783010487,9.35296777022594,4.624972813284271,5.3471075307174685,-3.0490027108309676,2.7343675094195836,-3.0683029663888264,0.06765864847381486,1.1537315878891892,-1.4271163556401458,2.917770732084279,1.9242486522741338,4.455509411433685,3.4436180975461075,5.003946305945459,3.4242626545931514,5.60947179518496,3.970291913552122,-0.41,0.42,0.4857142857142857
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z10.1 / c",ArF LAICPMS,,2.1,834.0,5.344723739362192,2.5726122302071057,7.6255950721324535,1.415853163361435,9.065198986306513,4.384523514872469,4.787491742782046,-3.2188758248682006,1.9530276168241774,-0.8843076860211043,1.9344157696295783,2.5572273113676265,1.1019400787607843,4.1588830833596715,2.9444389791664403,5.402677381872279,4.2626798770413155,5.726847747587197,4.04305126783455,6.124683390894205,4.439115601658009,-0.41,0.42,0.6683333333333333
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z10.2 / r",ArF LAICPMS,,2.1,790.0,5.567962751513666,2.151762203259462,6.786716950605081,1.803358605071407,8.98669669562029,4.338597076746545,4.844187086458591,-4.605170185988091,2.3513752571634776,-2.3708639337473403,0.5822156198526637,1.451613827240533,-0.583396316600826,3.054001181677967,1.9035989509835904,4.443827035579329,3.3843902633457743,4.875197323201151,3.3032169733019514,5.455321115357702,3.7864597824528,-0.41,0.42,0.6031496062992125
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z11.1 / c",ArF LAICPMS,,2.1,692.0,5.662960480135946,1.0986122886681098,7.24422751560335,2.8449093838194073,9.323043861889268,5.44673737166631,6.025865973825314,-3.506557897319982,3.091042453358316,-2.4179959445053734,0.6523251860396901,1.4085449700547104,-1.1239300966523995,3.3141860046725258,2.255493485460195,4.820281565605037,3.871201010907891,5.407171771460119,3.8372994592322094,5.981414211254481,4.316153890523174,-0.41,0.42,0.5603864734299517
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-B, z11.2 / r",ArF LAICPMS,,2.1,738.0,5.424509391785796,1.6193882432872684,6.975413927455952,2.747270914255491,9.330609204367127,5.0106352940962555,5.749392985908253,-3.2188758248682006,2.8390784635086144,-2.6838455124053926,0.41871033485818504,1.2725655957915476,-1.443923473956527,3.086486636822455,2.061786606441115,4.598145571051127,3.6712245188752153,5.170483995038151,3.5553480614894135,5.733341276897746,4.100989104940769,-0.41,0.42,0.47770700636942676
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z1.2 / r",ArF LAICPMS,,2.1,809.0,5.323497665078335,2.341805806147327,6.434546518787453,1.128171090909654,8.987821625430815,3.6216707044204863,4.6443908991413725,-2.007467209356429,1.5216989981260935,-2.4698210123699593,0.1906203596086497,0.7747271675523681,-0.22564668153232822,2.7343675094195836,1.601405740736836,4.133565275375382,3.054001181677967,4.634728988229636,3.039749158970765,5.0369526024136295,3.391147045808654,-0.41,0.42,0.3596153846153846
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z2.1 / c",ArF LAICPMS,,2.1,810.0,5.5842479059610115,2.3513752571634776,7.8632667240095735,1.6882490928583902,9.08466376388818,4.844187086458591,5.159055299214529,-3.123565645063876,2.186051276738094,-0.6713856887784326,2.081938421878423,2.760009940032921,1.3056264580524357,4.417635062141249,3.2108436531709366,5.700443573390687,4.604169685654508,6.0112671744041615,4.321480134805848,6.340359303727752,4.6443908991413725,-0.41,0.42,0.7298850574712644
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z2.2 / r",ArF LAICPMS,,2.1,798.0,5.6164073951712,2.2375130962503307,7.414572881350589,2.2679936482244267,9.14984699154722,4.997212273764115,5.356586274672012,-4.017383521085972,2.5649493574615367,-1.5324768712979722,1.2919836816486494,1.8484548129046001,0.35065687161316933,3.696351468952637,2.6026896854443837,5.043425116919247,4.091005660956586,5.5093883366279774,3.8155121050473024,5.948034989180646,4.249922794040544,-0.41,0.42,0.6981132075471698
